# Gradient from BCP/RCP (upwards)
# number of points: 123
# ---- origin of the path ---- 
# name: b5 (bond) ncp: 13 ncpcel: 13
# rho: 3.137795072E-01 grad: 2.500538196E-15 lap: -9.019386871E-01
# starting position (cryst.): 0.57733558   0.35645714   0.49411765   
# starting position (bohr): 1.13598238   -1.97363576  -0.00001294  
# starting path direction (bohr): -0.86641020  -0.49933291  0.00000125   
# ---- end of the path ---- 
# name: C_ (nucleus) ncp: 4 ncpcel: 4
# rho: 1.224259735E+02 grad: 0.000000000E+00 lap: -4.123135600E+06
# end position (cryst.): 0.49664593   0.30995864   0.49411927   
# end position (bohr): 0.00000000   -2.62826100  0.00000000   
# 
#          x                    y                    z                  rho                 rhox                 rhoy                 rhoz                rhoxx                rhoxy                rhoxz                rhoyy                rhoyz                rhozz 
  0.308203059830E+01  -0.177922035674E+01  -0.127632305995E-04   0.315862831528E+00  -0.130126408862E+00   0.752061459306E-01   0.220489045514E-05   0.148654546178E+00  -0.531130183631E+00  -0.189176186397E-04  -0.465972566788E+00  -0.448500836497E-04  -0.761644155370E+00 
  0.307337304810E+01  -0.177421567648E+01  -0.126746445761E-04   0.317389028941E+00  -0.134187117631E+00   0.775680561188E-01   0.119423840448E-05   0.166490325199E+00  -0.546558986154E+00   0.499341495559E-04  -0.455380769137E+00  -0.255974710624E-03  -0.767013595211E+00 
  0.306471585566E+01  -0.176921037737E+01  -0.126449375708E-04   0.318963503394E+00  -0.138452038700E+00   0.800552605737E-01   0.412543517397E-07   0.181421395255E+00  -0.557336681136E+00   0.118411787704E-05  -0.459537119765E+00  -0.946679814949E-04  -0.781138501505E+00 
  0.305605874617E+01  -0.176420493480E+01  -0.126557383049E-04   0.320588549695E+00  -0.142965311666E+00   0.826630416876E-01  -0.440096440449E-06   0.210444063875E+00  -0.575807615776E+00   0.179198340961E-04  -0.454735491458E+00  -0.698030619881E-04  -0.790907437055E+00 
  0.304740241098E+01  -0.175919815329E+01  -0.127158751662E-04   0.322267947097E+00  -0.147873652927E+00   0.855199718983E-01  -0.120664238630E-05   0.242897856359E+00  -0.603099954807E+00   0.107573859539E-03  -0.438300801547E+00  -0.520711752362E-04  -0.801447689573E+00 
  0.303874734731E+01  -0.175418917407E+01  -0.128265348796E-04   0.324006905984E+00  -0.153238618432E+00   0.887120995507E-01  -0.236782972151E-05   0.282627208039E+00  -0.629881288479E+00   0.928411956470E-04  -0.425930500492E+00  -0.586182494398E-04  -0.808005456761E+00 
  0.303009292725E+01  -0.174917908292E+01  -0.129608978261E-04   0.325810912613E+00  -0.159089889491E+00   0.921210727361E-01  -0.300284347076E-05   0.329736371518E+00  -0.656627323367E+00   0.180876571400E-04  -0.424008248704E+00  -0.382813050796E-04  -0.814355075416E+00 
  0.302143850719E+01  -0.174416899176E+01  -0.130952607731E-04   0.327686022836E+00  -0.165559139066E+00   0.958716028196E-01  -0.267956845199E-05   0.384551431234E+00  -0.694166199304E+00  -0.873772403670E-04  -0.409224769475E+00   0.314297980506E-04  -0.825923262607E+00 
  0.301278520883E+01  -0.173915696349E+01  -0.131792925941E-04   0.329639930682E+00  -0.172718278912E+00   0.100066338418E+00  -0.801001459093E-06   0.441437524834E+00  -0.738694559987E+00  -0.217087668830E-03  -0.385918204174E+00   0.134209391902E-03  -0.842800433482E+00 
  0.300413409754E+01  -0.173414116110E+01  -0.131727994401E-04   0.331681338969E+00  -0.180643619015E+00   0.104785541206E+00   0.694719501851E-06   0.509293295302E+00  -0.791023702654E+00   0.588164993833E-04  -0.374024943206E+00   0.320651707997E-05  -0.855542416384E+00 
  0.299548449219E+01  -0.172912276222E+01  -0.131710854809E-04   0.333819898991E+00  -0.189440766246E+00   0.109935952946E+00  -0.122495192995E-06   0.577128323921E+00  -0.841408057259E+00   0.908558880571E-04  -0.380457730627E+00   0.320750814560E-05  -0.874314945085E+00 
  0.298683550951E+01  -0.172410329028E+01  -0.131909101593E-04   0.336065177686E+00  -0.199085798419E+00   0.115552536171E+00  -0.663029406122E-06   0.644396056731E+00  -0.893324194956E+00   0.741304710681E-04  -0.372258875808E+00   0.433215662224E-04  -0.892836878498E+00 
  0.297818701196E+01  -0.171908298252E+01  -0.132227431404E-04   0.338426966741E+00  -0.209610535209E+00   0.121687337064E+00  -0.921278197738E-06   0.731383676397E+00  -0.958316200881E+00   0.796120404875E-04  -0.358620677451E+00   0.113981109165E-03  -0.910157587973E+00 
  0.296953891339E+01  -0.171406198747E+01  -0.132483903390E-04   0.340917533564E+00  -0.221358326629E+00   0.128526439640E+00  -0.726167865253E-06   0.826373489849E+00  -0.103211117145E+01   0.643848494691E-04  -0.347068739007E+00   0.221533708948E-03  -0.930481305193E+00 
  0.296089076738E+01  -0.170904107415E+01  -0.132358880669E-04   0.343550972980E+00  -0.234340502097E+00   0.136076008576E+00   0.420227742554E-06   0.942169045553E+00  -0.111051767369E+01  -0.269013305369E-05  -0.333476043972E+00   0.363268609984E-03  -0.955942073399E+00 
  0.295224121006E+01  -0.170402259251E+01  -0.131542483190E-04   0.346343315870E+00  -0.248947727187E+00   0.144439158335E+00   0.290228297680E-05   0.109585313126E+01  -0.120234820384E+01  -0.114633175646E-03  -0.312734585750E+00   0.415174987753E-03  -0.979366999615E+00 
  0.294358917553E+01  -0.169900838285E+01  -0.130289378406E-04   0.349314516670E+00  -0.265468766793E+00   0.153824412527E+00   0.506589690141E-05   0.126853259756E+01  -0.131288020767E+01  -0.393015342409E-04  -0.280747150681E+00   0.854628513682E-04  -0.100757710385E+01 
  0.293493366558E+01  -0.169400017484E+01  -0.128903937981E-04   0.352487628562E+00  -0.284117057038E+00   0.164351225206E+00   0.506235240742E-05   0.145787038619E+01  -0.143392632512E+01  -0.283914372021E-04  -0.256052690075E+00  -0.223858883146E-04  -0.104602199576E+01 
  0.292627815562E+01  -0.168899196684E+01  -0.127518497557E-04   0.355888126976E+00  -0.305162026506E+00   0.176148437869E+00   0.525548241072E-05   0.166996957062E+01  -0.157474214428E+01  -0.889363391941E-04  -0.223735495707E+00  -0.301346707672E-04  -0.108631793920E+01 
  0.291761538392E+01  -0.168399633010E+01  -0.126002670267E-04   0.359544993599E+00  -0.328881606899E+00   0.189487606865E+00   0.587897840232E-05   0.189841432789E+01  -0.173685999353E+01  -0.140194017940E-03  -0.170923703655E+00  -0.769963239934E-04  -0.112787815514E+01 
  0.290894961059E+01  -0.167900590201E+01  -0.124447705123E-04   0.363490507822E+00  -0.355433022206E+00   0.204598843735E+00   0.640243259205E-05   0.213245529313E+01  -0.191289921971E+01  -0.203893034760E-03  -0.102098752698E+00  -0.249604331499E-03  -0.118316266094E+01 
  0.290028341372E+01  -0.167401620945E+01  -0.123004578207E-04   0.367759356009E+00  -0.385039597582E+00   0.221693888313E+00   0.615021928686E-05   0.239965005508E+01  -0.211072183014E+01  -0.116947697767E-03  -0.298675157411E-01  -0.406162209815E-03  -0.124754479643E+01 
  0.289161756429E+01  -0.166902591350E+01  -0.121800100743E-04   0.372390749736E+00  -0.418300327856E+00   0.240891712299E+00   0.531136367313E-05   0.271329499474E+01  -0.233336542117E+01  -0.610906389140E-04   0.167708074929E-01  -0.711978863012E-04  -0.132411413113E+01 
  0.288295300784E+01  -0.166403337290E+01  -0.120717694267E-04   0.377428502303E+00  -0.455414259350E+00   0.262447795474E+00   0.539611472502E-05   0.302518790270E+01  -0.258081253659E+01  -0.694240548146E-04   0.990099432904E-01  -0.475376823368E-04  -0.140188435060E+01 
  0.287429140737E+01  -0.165903570573E+01  -0.119681142459E-04   0.382919805782E+00  -0.496726172537E+00   0.286741371763E+00   0.579322381875E-05   0.340575809491E+01  -0.285400033830E+01  -0.899583746272E-04   0.217330491771E+00  -0.165306603883E-04  -0.149096086350E+01 
  0.286563312091E+01  -0.165403229933E+01  -0.118668622280E-04   0.388921098868E+00  -0.543570543548E+00   0.314311635106E+00   0.633183620508E-05   0.391910500027E+01  -0.318529742935E+01  -0.747933376957E-04   0.353641154108E+00  -0.122152317830E-04  -0.158873759277E+01 
  0.285697731256E+01  -0.164902460706E+01  -0.117754817666E-04   0.395500643310E+00  -0.596432477906E+00   0.345248366861E+00   0.643434981221E-05   0.442889081890E+01  -0.352304236800E+01   0.936818099648E-04   0.433092004103E+00   0.576797481738E-04  -0.170185214745E+01 
  0.284832325464E+01  -0.164401389040E+01  -0.117003997397E-04   0.402729654053E+00  -0.655947193575E+00   0.379966122091E+00   0.517203951934E-05   0.503012725296E+01  -0.393320273180E+01   0.295855907396E-03   0.562711126409E+00   0.291605713806E-03  -0.182024185957E+01 
  0.283966990282E+01  -0.163900195443E+01  -0.116263892513E-04   0.410691497352E+00  -0.723243561160E+00   0.419089661149E+00   0.500948704677E-05   0.571787082514E+01  -0.439473841246E+01   0.878618878939E-04   0.680090087439E+00   0.438724610150E-03  -0.195449663954E+01 
  0.283101655099E+01  -0.163399001845E+01  -0.115523787638E-04   0.419480646927E+00  -0.799285749481E+00   0.462960306300E+00   0.815260259712E-05   0.648268465370E+01  -0.491525586175E+01  -0.239805545403E-03   0.772152117600E+00   0.591835435745E-03  -0.211894730080E+01 
  0.282236215484E+01  -0.162897988600E+01  -0.114409409542E-04   0.429202090076E+00  -0.885064684144E+00   0.512186768297E+00   0.129028373100E-04   0.733764988926E+01  -0.550454571582E+01  -0.173081860843E-03   0.912356025793E+00   0.432944134347E-03  -0.229846084267E+01 
  0.281370571890E+01  -0.162397327869E+01  -0.113065508480E-04   0.439974309242E+00  -0.981788573740E+00   0.567599234193E+00   0.161613351821E-04   0.827993082944E+01  -0.616339769581E+01  -0.192548486538E-03   0.107055832942E+01   0.441752746540E-03  -0.250994329320E+01 
  0.280504727522E+01  -0.161897014436E+01  -0.111544060450E-04   0.451929113096E+00  -0.109047786993E+01   0.629874668680E+00   0.200754958682E-04   0.930099031036E+01  -0.689808694809E+01  -0.252955837527E-03   0.125052405979E+01   0.555838246833E-03  -0.275032582887E+01 
  0.279638730540E+01  -0.161396965211E+01  -0.109816736082E-04   0.465211195150E+00  -0.121228256692E+01   0.699804646059E+00   0.253670115309E-04   0.104320901531E+02  -0.772248409855E+01  -0.360468551875E-03   0.143783308310E+01   0.662124476950E-03  -0.302018599174E+01 
  0.278772611589E+01  -0.160897127276E+01  -0.107878590168E-04   0.479982055870E+00  -0.134898321351E+01   0.778319380465E+00   0.315234896656E-04   0.117123115796E+02  -0.864695398980E+01  -0.405158841762E-03   0.163850681325E+01   0.717424707849E-03  -0.334276932257E+01 
  0.277906395575E+01  -0.160397457569E+01  -0.105758301170E-04   0.496422780280E+00  -0.150214805564E+01   0.866326682938E+00   0.381439928827E-04   0.131159197744E+02  -0.967472486746E+01  -0.447847980767E-03   0.186304905774E+01   0.731462373177E-03  -0.371338358968E+01 
  0.277040110878E+01  -0.159897906947E+01  -0.103512582248E-04   0.514733500580E+00  -0.167356441687E+01   0.964932075730E+00   0.446877220054E-04   0.147006236066E+02  -0.108238300156E+02  -0.536540522611E-03   0.212247016326E+01   0.537054829965E-03  -0.413798666606E+01 
  0.276173784615E+01  -0.159398428414E+01  -0.101214761279E-04   0.535140099065E+00  -0.186595026839E+01   0.107568964362E+01   0.504381487765E-04   0.165155414035E+02  -0.121448179746E+02  -0.522304205522E-03   0.243109592233E+01   0.411865772891E-03  -0.460752210355E+01 
  0.275307439143E+01  -0.158898983198E+01  -0.989399867191E-05   0.557900478575E+00  -0.208194368135E+01   0.120013384942E+01   0.554241506174E-04   0.185493276913E+02  -0.136225066682E+02  -0.438865033258E-03   0.276623960875E+01   0.313002272062E-03  -0.513984346930E+01 
  0.274441100869E+01  -0.158399525498E+01  -0.967710816013E-05   0.583304062886E+00  -0.232449497843E+01   0.134001494723E+01   0.585376001662E-04   0.208463293411E+02  -0.152981944791E+02  -0.409196468589E-03   0.316075890456E+01  -0.773751704167E-04  -0.574655649720E+01 
  0.273574762595E+01  -0.157900067799E+01  -0.946021764925E-05   0.611679029442E+00  -0.259731397173E+01   0.149757574612E+01   0.593163586468E-04   0.234629612807E+02  -0.172012079299E+02  -0.467968041587E-03   0.361014871112E+01  -0.586860856934E-03  -0.642908862395E+01 
  0.272708462570E+01  -0.157400543758E+01  -0.927351733804E-05   0.643396280161E+00  -0.290393595975E+01   0.167451153898E+01   0.595139232048E-04   0.263592018435E+02  -0.193017239668E+02  -0.515273802924E-03   0.400404374055E+01  -0.203545533764E-03  -0.724273462338E+01 
  0.271842155395E+01  -0.156901032119E+01  -0.909849218944E-05   0.678866068825E+00  -0.324819149504E+01   0.187284196898E+01   0.645122048127E-04   0.295743504510E+02  -0.216708172414E+02  -0.717761426824E-03   0.444215307349E+01   0.398231097172E-03  -0.817984890854E+01 
  0.270975826852E+01  -0.156401557539E+01  -0.892617057646E-05   0.718546497856E+00  -0.363447212088E+01   0.209533335966E+01   0.719572166570E-04   0.331796485376E+02  -0.243301005650E+02  -0.759904490005E-03   0.496639999531E+01   0.448556289165E-03  -0.922184082873E+01 
  0.270109485385E+01  -0.155902105378E+01  -0.875598841299E-05   0.762951965045E+00  -0.406794211808E+01   0.234515038199E+01   0.794706961967E-04   0.372328453721E+02  -0.273217144273E+02  -0.805389526669E-03   0.557386236521E+01   0.564182351042E-03  -0.104198808956E+02 
  0.269243139380E+01  -0.155402661087E+01  -0.858615625177E-05   0.812659897828E+00  -0.455410616014E+01   0.262537413960E+01   0.889380488629E-04   0.416621243114E+02  -0.306559235948E+02  -0.105930731737E-02   0.617724793535E+01   0.859247447441E-03  -0.117937005458E+02 
  0.268376801277E+01  -0.154903203090E+01  -0.841256830730E-05   0.868308211769E+00  -0.509828645817E+01   0.293927182800E+01   0.102760026964E-03   0.466037043040E+02  -0.344351171051E+02  -0.140516980638E-02   0.676730073484E+01   0.114322347708E-02  -0.133694703411E+02 
  0.267510473767E+01  -0.154403726719E+01  -0.823350351054E-05   0.930610331759E+00  -0.570814807312E+01   0.329105998248E+01   0.119082996081E-03   0.521751801240E+02  -0.387099894420E+02  -0.159852945559E-02   0.738230792592E+01   0.126218463990E-02  -0.151812009152E+02 
  0.266644160415E+01  -0.153904225792E+01  -0.804869689963E-05   0.100037055964E+01  -0.639174524982E+01   0.368541923812E+01   0.138381243276E-03   0.584021374580E+02  -0.435197600847E+02  -0.191176320421E-02   0.807982361715E+01   0.134675519880E-02  -0.172663893743E+02 
  0.265777865258E+01  -0.153404693309E+01  -0.786073886383E-05   0.107849124228E+01  -0.715806064670E+01   0.412765504482E+01   0.157240857384E-03   0.653954552664E+02  -0.489440220004E+02  -0.207672331029E-02   0.882082975735E+01   0.797234413866E-03  -0.196787711828E+02 
  0.264911591508E+01  -0.152905123705E+01  -0.767092476250E-05   0.116598675182E+01  -0.801756828989E+01   0.462374859135E+01   0.176396678675E-03   0.732882674646E+02  -0.550991233469E+02  -0.315210406465E-02   0.962615759487E+01  -0.597358855807E-03  -0.224504217026E+02 
  0.264045317758E+01  -0.152405554101E+01  -0.748111066162E-05   0.126400388958E+01  -0.898270160555E+01   0.518093651690E+01   0.200047827609E-03   0.822077930590E+02  -0.620735791804E+02  -0.377117216441E-02   0.104913209578E+02  -0.133217744525E-03  -0.256289464846E+02 
  0.263179081842E+01  -0.151905918896E+01  -0.728773954872E-05   0.137383768219E+01  -0.100666618796E+02   0.580655396145E+01   0.224752059116E-03   0.922316106630E+02  -0.699220348233E+02  -0.311071287394E-02   0.113868953795E+02   0.180451910920E-03  -0.292920822025E+02 
  0.262312854236E+01  -0.151406269284E+01  -0.709728745418E-05   0.149694620777E+01  -0.112852685221E+02   0.650950543843E+01   0.245711249597E-03   0.103676834766E+03  -0.788644533285E+02  -0.269084201280E-02   0.124042504160E+02   0.613473869372E-03  -0.334567202483E+02 
  0.261446616566E+01  -0.150906637121E+01  -0.691265053065E-05   0.163498706609E+01  -0.126566356947E+02   0.729995999538E+01   0.266060145301E-03   0.116427554508E+03  -0.889015226988E+02  -0.259570224149E-02   0.133845543297E+02   0.115014151852E-02  -0.383365792610E+02 
  0.260580361633E+01  -0.150407034888E+01  -0.673345839886E-05   0.178981016370E+01  -0.141961328752E+02   0.818716207012E+01   0.289930764522E-03   0.130335767524E+03  -0.100229339556E+03  -0.284218034946E-02   0.142795881621E+02   0.202853639185E-02  -0.440563698863E+02 
  0.259714097736E+01  -0.149907448199E+01  -0.655654028137E-05   0.196346582314E+01  -0.159233447898E+02   0.918307600808E+01   0.322380183588E-03   0.145910749005E+03  -0.112989462649E+03  -0.325521766927E-02   0.151074867054E+02   0.420768399918E-02  -0.506302844181E+02 
  0.258847824743E+01  -0.149407877282E+01  -0.637670703174E-05   0.215825219852E+01  -0.178615371533E+02   0.103003938684E+02   0.372764281314E-03   0.163405743674E+03  -0.127400217712E+03  -0.372443008700E-02   0.158498552383E+02   0.699052087723E-02  -0.582104620086E+02 
  0.257981540899E+01  -0.148908325182E+01  -0.619409123237E-05   0.237674633232E+01  -0.200353189246E+02   0.115534717313E+02   0.425477256469E-03   0.182767275534E+03  -0.143569845183E+03  -0.338285104634E-02   0.164349627819E+02   0.717287391282E-02  -0.669359878934E+02 
  0.257115240217E+01  -0.148408802281E+01  -0.600972474674E-05   0.262182135519E+01  -0.224725629944E+02   0.129578163225E+02   0.480815216372E-03   0.204389183873E+03  -0.161874690268E+03  -0.386652569356E-02   0.167331617004E+02   0.774053725486E-02  -0.771744654057E+02 
  0.256248918480E+01  -0.147909315897E+01  -0.582514320380E-05   0.289669673058E+01  -0.252055412774E+02   0.145320856937E+02   0.540163390772E-03   0.228639829802E+03  -0.182649796596E+03  -0.544158403744E-02   0.168117283340E+02   0.562545417572E-02  -0.890668103526E+02 
  0.255382573783E+01  -0.147409869338E+01  -0.564187623020E-05   0.320499817718E+01  -0.282723465497E+02   0.162985465586E+02   0.599029904246E-03   0.255950887875E+03  -0.206299004271E+03  -0.679233995984E-02   0.166897433631E+02   0.416212593200E-02  -0.102929124809E+03 
  0.254516229085E+01  -0.146910422779E+01  -0.545860925616E-05   0.355082187856E+01  -0.317162569324E+02   0.182814469067E+02   0.661962413591E-03   0.286748625685E+03  -0.233124107220E+03  -0.734011262521E-02   0.160599502759E+02   0.463264792404E-02  -0.119014825273E+03 
  0.253649825173E+01  -0.146411078950E+01  -0.527953704932E-05   0.393879528646E+01  -0.355879711548E+02   0.205085355449E+02   0.729022301521E-03   0.321775190604E+03  -0.263768810294E+03  -0.774028787321E-02   0.148859608166E+02   0.526137407358E-02  -0.137664693407E+03 
  0.252783354698E+01  -0.145911850629E+01  -0.510402662091E-05   0.437417360893E+01  -0.399456427216E+02   0.230119074230E+02   0.802523964108E-03   0.361002085566E+03  -0.298708858134E+03  -0.899773313435E-02   0.128769245450E+02   0.637341496897E-02  -0.159694878754E+03 
  0.251916812066E+01  -0.145412747568E+01  -0.493064438301E-05   0.486288314783E+01  -0.448479085942E+02   0.258275587577E+02   0.893385073105E-03   0.404682331671E+03  -0.338805536640E+03  -0.110459032207E-01   0.998017154339E+01   0.694143194739E-02  -0.185596616692E+03 
  0.251050207734E+01  -0.144913751644E+01  -0.475844091730E-05   0.541160876714E+01  -0.503667751636E+02   0.289981726543E+02   0.998015954323E-03   0.454041525727E+03  -0.384661208223E+03  -0.126575008734E-01   0.595397270801E+01   0.791811461086E-02  -0.215848830206E+03 
